ref_name,dist_name,mos,std
I10.BMP,i10_08_3.bmp,4.35135,7
I10.BMP,i10_08_4.bmp,3.50000,7
I10.BMP,i10_08_5.bmp,2.78947,7
I10.BMP,i10_09_1.bmp,5.97436,8
I10.BMP,i10_09_2.bmp,5.69231,8
I10.BMP,i10_09_3.bmp,5.17949,8
I10.BMP,i10_09_4.bmp,3.81579,8
I10.BMP,i10_09_5.bmp,2.28205,8
I10.BMP,i10_10_1.bmp,5.86842,9
I10.BMP,i10_10_2.bmp,5.81579,9
I10.BMP,i10_10_3.bmp,5.20513,9
I10.BMP,i10_10_4.bmp,3.64103,9
I10.BMP,i10_10_5.bmp,2.43590,9
I10.BMP,I10_11_1.BMP,5.15385,10
I10.BMP,i10_11_2.bmp,4.46154,10
I10.BMP,i10_11_3.bmp,3.61538,10
I10.BMP,i10_11_4.bmp,2.18421,10
I10.BMP,i10_11_5.bmp,1.23684,10
I10.BMP,i10_12_1.bmp,4.76923,11
I10.BMP,i10_12_2.bmp,5.84211,11
I10.BMP,i10_12_3.bmp,4.92308,11
I10.BMP,i10_12_4.bmp,4.05263,11
I10.BMP,i10_12_5.bmp,2.68421,11
I10.BMP,I10_13_1.BMP,5.78947,12
I10.BMP,i10_13_2.bmp,3.92105,12
I10.BMP,i10_13_3.bmp,3.42105,12
I10.BMP,i10_13_4.bmp,2.68421,12
I10.BMP,i10_13_5.bmp,2.89744,12
I10.BMP,i10_14_1.bmp,5.82051,13
I10.BMP,i10_14_2.bmp,6.15385,13
I10.BMP,i10_14_3.bmp,5.55263,13
I10.BMP,i10_14_4.bmp,4.27027,13
I10.BMP,i10_14_5.bmp,3.84211,13
I10.BMP,i10_15_1.bmp,3.07895,14
I10.BMP,i10_15_2.bmp,3.23077,14
I10.BMP,i10_15_3.bmp,3.61538,14
I10.BMP,i10_15_4.bmp,3.36842,14
I10.BMP,i10_15_5.bmp,4.17949,14
I10.BMP,i10_16_1.bmp,6.12821,15
I10.BMP,i10_16_2.bmp,6.10256,15
I10.BMP,i10_16_3.bmp,6.02564,15
I10.BMP,i10_16_4.bmp,5.57895,15
I10.BMP,i10_16_5.bmp,5.12821,15
I10.BMP,i10_17_1.bmp,5.71053,16
I10.BMP,i10_17_2.bmp,6.58974,16
I10.BMP,i10_17_3.bmp,4.56757,16
I10.BMP,i10_17_4.bmp,6.56410,16
I10.BMP,i10_17_5.bmp,3.69231,16
I10.BMP,i10_18_1.bmp,4.51282,17
I10.BMP,i10_18_2.bmp,4.07692,17
I10.BMP,i10_18_3.bmp,3.82051,17
I10.BMP,i10_18_4.bmp,3.63158,17
I10.BMP,i10_18_5.bmp,3.31579,17
I10.BMP,i10_19_1.bmp,5.57895,18
I10.BMP,i10_19_2.bmp,5.42105,18
I10.BMP,i10_19_3.bmp,4.67568,18
I10.BMP,i10_19_4.bmp,4.21622,18
I10.BMP,i10_19_5.bmp,3.87179,18
I10.BMP,i10_20_1.bmp,5.84615,19
I10.BMP,i10_20_2.bmp,5.38462,19
I10.BMP,i10_20_3.bmp,4.43590,19
I10.BMP,i10_20_4.bmp,3.57895,19
I10.BMP,i10_20_5.bmp,2.86486,19
I10.BMP,i10_21_1.bmp,5.50000,20
I10.BMP,i10_21_2.bmp,5.17949,20
I10.BMP,i10_21_3.bmp,4.25641,20
I10.BMP,i10_21_4.bmp,3.76923,20
I10.BMP,i10_21_5.bmp,2.51282,20
I10.BMP,i10_22_1.bmp,5.97368,21
I10.BMP,i10_22_2.bmp,4.87179,21
I10.BMP,i10_22_3.bmp,4.48649,21
I10.BMP,i10_22_4.bmp,4.02778,21
I10.BMP,i10_22_5.bmp,3.25641,21
I10.BMP,i10_23_1.bmp,6.15385,22
I10.BMP,i10_23_2.bmp,5.94872,22
I10.BMP,i10_23_3.bmp,4.55263,22
I10.BMP,i10_23_4.bmp,2.60526,22
I10.BMP,i10_23_5.bmp,1.44737,22
I10.BMP,i10_24_1.bmp,5.46154,23
I10.BMP,i10_24_2.bmp,4.78947,23
I10.BMP,i10_24_3.bmp,3.51282,23
I10.BMP,i10_24_4.bmp,1.86486,23
I10.BMP,i10_24_5.bmp,0.36842,23
I11.BMP,I11_01_1.bmp,5.54054,0
I11.BMP,i11_01_2.bmp,5.16216,0
I11.BMP,i11_01_3.bmp,5.35135,0
I11.BMP,i11_01_4.bmp,4.28571,0
I11.BMP,i11_01_5.bmp,3.86111,0
I11.BMP,i11_02_1.bmp,5.55556,1
I11.BMP,i11_02_2.bmp,5.88571,1
I11.BMP,i11_02_3.bmp,5.44444,1
I11.BMP,i11_02_4.bmp,5.19444,1
I11.BMP,i11_02_5.bmp,4.75000,1
I11.BMP,i11_03_1.bmp,5.00000,2
I11.BMP,i11_03_2.bmp,4.43243,2
I11.BMP,i11_03_3.bmp,3.82857,2
I11.BMP,i11_03_4.bmp,3.27027,2
I11.BMP,i11_03_5.bmp,2.91667,2
I11.BMP,i11_04_1.bmp,5.47059,3
I11.BMP,i11_04_2.bmp,5.62162,3
I11.BMP,i11_04_3.bmp,5.28571,3
I11.BMP,i11_04_4.bmp,5.19444,3
I11.BMP,i11_04_5.bmp,4.67568,3
I11.BMP,i11_05_1.bmp,6.02703,4
I11.BMP,i11_05_2.bmp,5.80556,4
I11.BMP,i11_05_3.bmp,5.29730,4
I11.BMP,i11_05_4.bmp,4.19444,4
I11.BMP,i11_05_5.bmp,3.05556,4
I11.BMP,i11_06_1.bmp,4.69444,5
I11.BMP,i11_06_2.bmp,4.38889,5
I11.BMP,i11_06_3.bmp,3.97297,5
I11.BMP,i11_06_4.bmp,3.54054,5
I11.BMP,i11_06_5.bmp,3.02857,5
I11.BMP,i11_07_1.bmp,5.56757,6
I11.BMP,i11_07_2.bmp,4.80000,6
I11.BMP,i11_07_3.bmp,4.52778,6
I11.BMP,i11_07_4.bmp,3.94118,6
I11.BMP,i11_07_5.bmp,2.75676,6
I11.BMP,i11_08_1.bmp,4.94286,7
I11.BMP,i11_08_2.bmp,4.57143,7
I11.BMP,i11_08_3.bmp,3.75676,7
I11.BMP,i11_08_4.bmp,2.85714,7
I11.BMP,i11_08_5.bmp,2.33333,7
I11.BMP,i11_09_1.bmp,5.81081,8
I11.BMP,i11_09_2.bmp,5.86486,8
I11.BMP,i11_09_3.bmp,4.66667,8
I11.BMP,i11_09_4.bmp,3.33333,8
I11.BMP,i11_09_5.bmp,1.97222,8
I11.BMP,i11_10_1.bmp,5.81081,9
I11.BMP,i11_10_2.bmp,5.64865,9
I11.BMP,i11_10_3.bmp,5.02778,9
I11.BMP,i11_10_4.bmp,3.48649,9
I11.BMP,i11_10_5.bmp,2.27027,9
I11.BMP,I11_11_1.BMP,5.86111,10
I11.BMP,i11_11_2.bmp,5.42857,10
I11.BMP,i11_11_3.bmp,4.47222,10
I11.BMP,i11_11_4.bmp,2.91429,10
I11.BMP,i11_11_5.bmp,0.97222,10
I11.BMP,i11_12_1.bmp,5.61111,11
I11.BMP,i11_12_2.bmp,5.97222,11
I11.BMP,i11_12_3.bmp,4.62162,11
I11.BMP,i11_12_4.bmp,3.77778,11
I11.BMP,i11_12_5.bmp,2.02778,11
I11.BMP,I11_13_1.BMP,4.08333,12
I11.BMP,i11_13_2.bmp,4.54054,12
I11.BMP,i11_13_3.bmp,3.25000,12
I11.BMP,i11_13_4.bmp,2.75000,12
I11.BMP,i11_13_5.bmp,2.27778,12
I11.BMP,i11_14_1.bmp,5.83333,13
I11.BMP,i11_14_2.bmp,5.45714,13
I11.BMP,i11_14_3.bmp,5.29730,13
I11.BMP,i11_14_4.bmp,5.16667,13
I11.BMP,i11_14_5.bmp,4.38889,13
I11.BMP,i11_15_1.bmp,3.18919,14
I11.BMP,i11_15_2.bmp,3.38889,14
I11.BMP,i11_15_3.bmp,3.50000,14
I11.BMP,i11_15_4.bmp,3.67568,14
I11.BMP,i11_15_5.bmp,3.50000,14
I11.BMP,i11_16_1.bmp,6.10811,15
I11.BMP,i11_16_2.bmp,5.91892,15
I11.BMP,i11_16_3.bmp,5.69444,15
I11.BMP,i11_16_4.bmp,4.94595,15
I11.BMP,i11_16_5.bmp,4.56757,15
I11.BMP,i11_17_1.bmp,5.59459,16
I11.BMP,i11_17_2.bmp,6.75000,16
I11.BMP,i11_17_3.bmp,4.34286,16
I11.BMP,i11_17_4.bmp,6.83784,16
I11.BMP,i11_17_5.bmp,3.21622,16
I11.BMP,i11_18_1.bmp,4.55556,17
I11.BMP,i11_18_2.bmp,4.27027,17
I11.BMP,i11_18_3.bmp,3.58333,17
I11.BMP,i11_18_4.bmp,3.44118,17
I11.BMP,i11_18_5.bmp,3.51351,17
I11.BMP,i11_19_1.bmp,5.64865,18
I11.BMP,i11_19_2.bmp,5.11111,18
I11.BMP,i11_19_3.bmp,4.64865,18
I11.BMP,i11_19_4.bmp,3.97143,18
I11.BMP,i11_19_5.bmp,3.62162,18
I11.BMP,i11_20_1.bmp,6.02857,19
I11.BMP,i11_20_2.bmp,5.59459,19
I11.BMP,i11_20_3.bmp,5.35135,19
I11.BMP,i11_20_4.bmp,4.88889,19
I11.BMP,i11_20_5.bmp,3.63889,19
I11.BMP,i11_21_1.bmp,5.70270,20
I11.BMP,i11_21_2.bmp,5.41667,20
I11.BMP,i11_21_3.bmp,4.40541,20
I11.BMP,i11_21_4.bmp,3.86111,20
I11.BMP,i11_21_5.bmp,2.64865,20
I11.BMP,i11_22_1.bmp,5.56757,21
I11.BMP,i11_22_2.bmp,5.40541,21
I11.BMP,i11_22_3.bmp,4.89189,21
I11.BMP,i11_22_4.bmp,3.64865,21
I11.BMP,i11_22_5.bmp,2.52778,21
I11.BMP,i11_23_1.bmp,5.86486,22
I11.BMP,i11_23_2.bmp,5.83784,22
I11.BMP,i11_23_3.bmp,5.94595,22
I11.BMP,i11_23_4.bmp,5.27027,22
I11.BMP,i11_23_5.bmp,2.75676,22
I11.BMP,i11_24_1.bmp,5.91892,23
I11.BMP,i11_24_2.bmp,5.47222,23
I11.BMP,i11_24_3.bmp,4.62857,23
I11.BMP,i11_24_4.bmp,2.88571,23
I11.BMP,i11_24_5.bmp,0.58333,23
I12.BMP,I12_01_1.bmp,5.94595,0
I12.BMP,i12_01_2.bmp,4.97222,0
I12.BMP,i12_01_3.bmp,4.78947,0
I12.BMP,i12_01_4.bmp,4.13889,0
I12.BMP,i12_01_5.bmp,3.76316,0
I12.BMP,i12_02_1.bmp,6.08108,1
I12.BMP,i12_02_2.bmp,5.97297,1
I12.BMP,i12_02_3.bmp,5.52632,1
I12.BMP,i12_02_4.bmp,5.05263,1
I12.BMP,i12_02_5.bmp,4.54054,1
I12.BMP,i12_03_1.bmp,4.56757,2
I12.BMP,i12_03_2.bmp,4.16216,2
I12.BMP,i12_03_3.bmp,3.75676,2
I12.BMP,i12_03_4.bmp,3.10526,2
I12.BMP,i12_03_5.bmp,2.71053,2
I12.BMP,i12_04_1.bmp,5.91892,3
I12.BMP,i12_04_2.bmp,5.52632,3
I12.BMP,i12_04_3.bmp,5.21053,3
I12.BMP,i12_04_4.bmp,4.70270,3
I12.BMP,i12_04_5.bmp,3.78378,3
I12.BMP,i12_05_1.bmp,5.64865,4
I12.BMP,i12_05_2.bmp,5.81081,4
I12.BMP,i12_05_3.bmp,5.21053,4
I12.BMP,i12_05_4.bmp,4.35135,4
I12.BMP,i12_05_5.bmp,3.65789,4
I12.BMP,i12_06_1.bmp,5.08108,5
I12.BMP,i12_06_2.bmp,4.81579,5
I12.BMP,i12_06_3.bmp,4.45946,5
I12.BMP,i12_06_4.bmp,4.08108,5
I12.BMP,i12_06_5.bmp,3.75000,5
I12.BMP,i12_07_1.bmp,4.69444,6
I12.BMP,i12_07_2.bmp,4.39474,6
I12.BMP,i12_07_3.bmp,4.18421,6
I12.BMP,i12_07_4.bmp,3.18919,6
I12.BMP,i12_07_5.bmp,3.02778,6
I12.BMP,i12_08_1.bmp,6.18421,7
I12.BMP,i12_08_2.bmp,5.47368,7
I12.BMP,i12_08_3.bmp,4.52632,7
I12.BMP,i12_08_4.bmp,3.60526,7
I12.BMP,i12_08_5.bmp,2.77778,7
I12.BMP,i12_09_1.bmp,6.31579,8
I12.BMP,i12_09_2.bmp,5.52778,8
I12.BMP,i12_09_3.bmp,4.73684,8
I12.BMP,i12_09_4.bmp,3.43243,8
I12.BMP,i12_09_5.bmp,2.25714,8
I12.BMP,i12_10_1.bmp,6.08108,9
I12.BMP,i12_10_2.bmp,5.89474,9
I12.BMP,i12_10_3.bmp,5.10526,9
I12.BMP,i12_10_4.bmp,3.10526,9
I12.BMP,i12_10_5.bmp,2.23684,9
I12.BMP,I12_11_1.BMP,5.40541,10
I12.BMP,i12_11_2.bmp,4.67568,10
I12.BMP,i12_11_3.bmp,2.77778,10
I12.BMP,i12_11_4.bmp,1.94737,10
I12.BMP,i12_11_5.bmp,0.81579,10
I12.BMP,i12_12_1.bmp,5.50000,11
I12.BMP,i12_12_2.bmp,5.05263,11
I12.BMP,i12_12_3.bmp,3.64865,11
I12.BMP,i12_12_4.bmp,3.07895,11
I12.BMP,i12_12_5.bmp,3.08108,11
I12.BMP,I12_13_1.BMP,5.37838,12
I12.BMP,i12_13_2.bmp,4.56757,12
I12.BMP,i12_13_3.bmp,3.23684,12
I12.BMP,i12_13_4.bmp,2.83333,12
I12.BMP,i12_13_5.bmp,4.00000,12
I12.BMP,i12_14_1.bmp,5.55263,13
I12.BMP,i12_14_2.bmp,6.15789,13
I12.BMP,i12_14_3.bmp,4.54054,13
I12.BMP,i12_14_4.bmp,4.47368,13
I12.BMP,i12_14_5.bmp,3.56757,13
I12.BMP,i12_15_1.bmp,3.50000,14
I12.BMP,i12_15_2.bmp,3.51429,14
I12.BMP,i12_15_3.bmp,3.65789,14
I12.BMP,i12_15_4.bmp,4.07895,14
I12.BMP,i12_15_5.bmp,4.54286,14
I12.BMP,i12_16_1.bmp,6.52632,15
I12.BMP,i12_16_2.bmp,6.29730,15
I12.BMP,i12_16_3.bmp,6.05263,15
I12.BMP,i12_16_4.bmp,6.11111,15
I12.BMP,i12_16_5.bmp,5.67568,15
I12.BMP,i12_17_1.bmp,6.26316,16
I12.BMP,i12_17_2.bmp,6.81579,16
I12.BMP,i12_17_3.bmp,4.81081,16
I12.BMP,i12_17_4.bmp,6.26316,16
I12.BMP,i12_17_5.bmp,4.02632,16
I12.BMP,i12_18_1.bmp,5.64865,17
I12.BMP,i12_18_2.bmp,5.35135,17
I12.BMP,i12_18_3.bmp,5.00000,17
I12.BMP,i12_18_4.bmp,4.48649,17
I12.BMP,i12_18_5.bmp,4.29730,17
I12.BMP,i12_19_1.bmp,5.72973,18
I12.BMP,i12_19_2.bmp,5.51351,18
I12.BMP,i12_19_3.bmp,5.29730,18
I12.BMP,i12_19_4.bmp,4.71053,18
I12.BMP,i12_19_5.bmp,4.02632,18
I12.BMP,i12_20_1.bmp,5.58333,19
I12.BMP,i12_20_2.bmp,5.27778,19
I12.BMP,i12_20_3.bmp,4.43243,19
I12.BMP,i12_20_4.bmp,3.60526,19
I12.BMP,i12_20_5.bmp,2.80556,19
I12.BMP,i12_21_1.bmp,5.15789,20
I12.BMP,i12_21_2.bmp,4.94595,20
I12.BMP,i12_21_3.bmp,4.02632,20
I12.BMP,i12_21_4.bmp,3.02778,20
I12.BMP,i12_21_5.bmp,2.00000,20
I12.BMP,i12_22_1.bmp,5.25000,21
I12.BMP,i12_22_2.bmp,5.13158,21
I12.BMP,i12_22_3.bmp,4.56757,21
I12.BMP,i12_22_4.bmp,3.50000,21
I12.BMP,i12_22_5.bmp,2.62162,21
I12.BMP,i12_23_1.bmp,6.05405,22
I12.BMP,i12_23_2.bmp,6.18421,22
I12.BMP,i12_23_3.bmp,4.89474,22
I12.BMP,i12_23_4.bmp,3.18919,22
I12.BMP,i12_23_5.bmp,2.21053,22
I12.BMP,i12_24_1.bmp,5.86486,23
I12.BMP,i12_24_2.bmp,4.37838,23
I12.BMP,i12_24_3.bmp,3.07895,23
I12.BMP,i12_24_4.bmp,1.97368,23
I12.BMP,i12_24_5.bmp,0.40541,23
I13.BMP,I13_01_1.bmp,5.53488,0
I13.BMP,i13_01_2.bmp,5.42500,0
I13.BMP,i13_01_3.bmp,5.06977,0
I13.BMP,i13_01_4.bmp,4.79070,0
I13.BMP,i13_01_5.bmp,4.02381,0
I13.BMP,i13_02_1.bmp,5.30952,1
I13.BMP,i13_02_2.bmp,5.53659,1
I13.BMP,i13_02_3.bmp,5.62791,1
I13.BMP,i13_02_4.bmp,5.40476,1
I13.BMP,i13_02_5.bmp,4.66667,1
I13.BMP,i13_03_1.bmp,5.14286,2
I13.BMP,i13_03_2.bmp,5.07143,2
I13.BMP,i13_03_3.bmp,4.16667,2
I13.BMP,i13_03_4.bmp,3.66667,2
I13.BMP,i13_03_5.bmp,2.76190,2
I13.BMP,i13_04_1.bmp,5.73171,3
I13.BMP,i13_04_2.bmp,5.47500,3
I13.BMP,i13_04_3.bmp,5.55814,3
I13.BMP,i13_04_4.bmp,5.43902,3
I13.BMP,i13_04_5.bmp,4.92857,3
I13.BMP,i13_05_1.bmp,5.35714,4
I13.BMP,i13_05_2.bmp,5.04762,4
I13.BMP,i13_05_3.bmp,5.51163,4
I13.BMP,i13_05_4.bmp,4.16667,4
I13.BMP,i13_05_5.bmp,3.09524,4
I13.BMP,i13_06_1.bmp,4.55000,5
I13.BMP,i13_06_2.bmp,4.25581,5
I13.BMP,i13_06_3.bmp,3.66667,5
I13.BMP,i13_06_4.bmp,3.44186,5
I13.BMP,i13_06_5.bmp,3.09524,5
I13.BMP,i13_07_1.bmp,5.72500,6
I13.BMP,i13_07_2.bmp,5.31707,6
I13.BMP,i13_07_3.bmp,4.64286,6
I13.BMP,i13_07_4.bmp,3.41463,6
I13.BMP,i13_07_5.bmp,2.82927,6
I13.BMP,i13_08_1.bmp,4.80952,7
I13.BMP,i13_08_2.bmp,3.95238,7
I13.BMP,i13_08_3.bmp,3.12195,7
I13.BMP,i13_08_4.bmp,2.58140,7
I13.BMP,i13_08_5.bmp,1.73810,7
I13.BMP,i13_09_1.bmp,5.07317,8
I13.BMP,i13_09_2.bmp,4.76744,8
I13.BMP,i13_09_3.bmp,3.18605,8
I13.BMP,i13_09_4.bmp,2.16667,8
I13.BMP,i13_09_5.bmp,0.48780,8
I13.BMP,i13_10_1.bmp,5.48837,9
I13.BMP,i13_10_2.bmp,5.46512,9
I13.BMP,i13_10_3.bmp,4.47500,9
I13.BMP,i13_10_4.bmp,3.25581,9
I13.BMP,i13_10_5.bmp,1.16279,9
I13.BMP,I13_11_1.BMP,5.32558,10
I13.BMP,i13_11_2.bmp,5.32558,10
I13.BMP,i13_11_3.bmp,4.69048,10
I13.BMP,i13_11_4.bmp,4.34884,10
I13.BMP,i13_11_5.bmp,2.38095,10
I13.BMP,i13_12_1.bmp,5.23256,11
I13.BMP,i13_12_2.bmp,5.44186,11
I13.BMP,i13_12_3.bmp,5.11628,11
I13.BMP,i13_12_4.bmp,5.26190,11
I13.BMP,i13_12_5.bmp,5.04762,11
I13.BMP,I13_13_1.BMP,5.41860,12
I13.BMP,i13_13_2.bmp,4.92857,12
I13.BMP,i13_13_3.bmp,4.79070,12
I13.BMP,i13_13_4.bmp,3.63415,12
I13.BMP,i13_13_5.bmp,2.40476,12
I13.BMP,i13_14_1.bmp,5.64286,13
I13.BMP,i13_14_2.bmp,5.40476,13
I13.BMP,i13_14_3.bmp,5.73810,13
I13.BMP,i13_14_4.bmp,5.02326,13
I13.BMP,i13_14_5.bmp,3.97619,13
I13.BMP,i13_15_1.bmp,2.73171,14
I13.BMP,i13_15_2.bmp,2.87805,14
I13.BMP,i13_15_3.bmp,3.04762,14
I13.BMP,i13_15_4.bmp,3.57143,14
I13.BMP,i13_15_5.bmp,3.70732,14
I13.BMP,i13_16_1.bmp,5.60465,15
I13.BMP,i13_16_2.bmp,5.27907,15
I13.BMP,i13_16_3.bmp,5.43902,15
I13.BMP,i13_16_4.bmp,4.29268,15
I13.BMP,i13_16_5.bmp,4.44186,15
I13.BMP,i13_17_1.bmp,4.48837,16
I13.BMP,i13_17_2.bmp,6.62791,16
I13.BMP,i13_17_3.bmp,3.72093,16
I13.BMP,i13_17_4.bmp,6.48837,16
I13.BMP,i13_17_5.bmp,2.58537,16
I13.BMP,i13_18_1.bmp,3.95122,17
I13.BMP,i13_18_2.bmp,3.74419,17
I13.BMP,i13_18_3.bmp,3.14286,17
I13.BMP,i13_18_4.bmp,2.84615,17
I13.BMP,i13_18_5.bmp,2.73171,17
I13.BMP,i13_19_1.bmp,5.24390,18
I13.BMP,i13_19_2.bmp,5.26190,18
I13.BMP,i13_19_3.bmp,5.32558,18
I13.BMP,i13_19_4.bmp,4.51220,18
I13.BMP,i13_19_5.bmp,4.16279,18
I13.BMP,i13_20_1.bmp,5.67442,19
I13.BMP,i13_20_2.bmp,5.09524,19
I13.BMP,i13_20_3.bmp,5.52381,19
I13.BMP,i13_20_4.bmp,5.28571,19
I13.BMP,i13_20_5.bmp,5.23256,19
I13.BMP,i13_21_1.bmp,5.65116,20
I13.BMP,i13_21_2.bmp,5.54762,20
I13.BMP,i13_21_3.bmp,5.09524,20
I13.BMP,i13_21_4.bmp,4.72093,20
I13.BMP,i13_21_5.bmp,3.47619,20
I13.BMP,i13_22_1.bmp,5.42857,21
I13.BMP,i13_22_2.bmp,4.78049,21
I13.BMP,i13_22_3.bmp,3.97674,21
I13.BMP,i13_22_4.bmp,2.93023,21
I13.BMP,i13_22_5.bmp,2.41860,21
I13.BMP,i13_23_1.bmp,5.65116,22
I13.BMP,i13_23_2.bmp,5.39535,22
I13.BMP,i13_23_3.bmp,5.45000,22
I13.BMP,i13_23_4.bmp,5.04651,22
I13.BMP,i13_23_5.bmp,5.20930,22
I13.BMP,i13_24_1.bmp,5.44186,23
I13.BMP,i13_24_2.bmp,5.19048,23
I13.BMP,i13_24_3.bmp,4.39535,23
I13.BMP,i13_24_4.bmp,3.86047,23
I13.BMP,i13_24_5.bmp,2.88095,23
I14.BMP,I14_01_1.bmp,5.89189,0
I14.BMP,i14_01_2.bmp,5.69444,0
I14.BMP,i14_01_3.bmp,4.77778,0
I14.BMP,i14_01_4.bmp,4.31429,0
I14.BMP,i14_01_5.bmp,3.75000,0
I14.BMP,i14_02_1.bmp,5.97297,1
I14.BMP,i14_02_2.bmp,5.91667,1
I14.BMP,i14_02_3.bmp,5.77143,1
I14.BMP,i14_02_4.bmp,5.13889,1
I14.BMP,i14_02_5.bmp,4.52778,1
I14.BMP,i14_03_1.bmp,5.19444,2
I14.BMP,i14_03_2.bmp,4.43243,2
I14.BMP,i14_03_3.bmp,3.77778,2
I14.BMP,i14_03_4.bmp,3.08333,2
I14.BMP,i14_03_5.bmp,2.59459,2
I14.BMP,i14_04_1.bmp,6.02857,3
I14.BMP,i14_04_2.bmp,5.63889,3
I14.BMP,i14_04_3.bmp,5.50000,3
I14.BMP,i14_04_4.bmp,4.65714,3
I14.BMP,i14_04_5.bmp,4.02778,3
I14.BMP,i14_05_1.bmp,6.05405,4
I14.BMP,i14_05_2.bmp,5.59459,4
I14.BMP,i14_05_3.bmp,4.97222,4
I14.BMP,i14_05_4.bmp,4.16216,4
I14.BMP,i14_05_5.bmp,3.02703,4
I14.BMP,i14_06_1.bmp,5.08333,5
I14.BMP,i14_06_2.bmp,4.33333,5
I14.BMP,i14_06_3.bmp,4.02778,5
I14.BMP,i14_06_4.bmp,3.77778,5
I14.BMP,i14_06_5.bmp,3.16667,5
I14.BMP,i14_07_1.bmp,5.72222,6
I14.BMP,i14_07_2.bmp,5.44444,6
I14.BMP,i14_07_3.bmp,4.27778,6
I14.BMP,i14_07_4.bmp,3.61111,6
I14.BMP,i14_07_5.bmp,2.91892,6
I14.BMP,i14_08_1.bmp,5.43243,7
I14.BMP,i14_08_2.bmp,4.55556,7
I14.BMP,i14_08_3.bmp,3.48649,7
I14.BMP,i14_08_4.bmp,2.83784,7
I14.BMP,i14_08_5.bmp,1.59459,7
I14.BMP,i14_09_1.bmp,6.05405,8
I14.BMP,i14_09_2.bmp,5.89189,8
I14.BMP,i14_09_3.bmp,4.50000,8
I14.BMP,i14_09_4.bmp,2.89189,8
I14.BMP,i14_09_5.bmp,1.75000,8
I14.BMP,i14_10_1.bmp,5.77778,9
I14.BMP,i14_10_2.bmp,5.16667,9
I14.BMP,i14_10_3.bmp,4.25000,9
I14.BMP,i14_10_4.bmp,3.05556,9
I14.BMP,i14_10_5.bmp,1.86111,9
I14.BMP,I14_11_1.BMP,5.97297,10
I14.BMP,i14_11_2.bmp,5.47222,10
I14.BMP,i14_11_3.bmp,4.24324,10
I14.BMP,i14_11_4.bmp,3.08333,10
I14.BMP,i14_11_5.bmp,1.28571,10
I14.BMP,i14_12_1.bmp,5.81081,11
I14.BMP,i14_12_2.bmp,5.64706,11
I14.BMP,i14_12_3.bmp,4.05714,11
I14.BMP,i14_12_4.bmp,4.13514,11
I14.BMP,i14_12_5.bmp,3.18919,11
I14.BMP,I14_13_1.BMP,5.02703,12
I14.BMP,i14_13_2.bmp,4.52778,12
I14.BMP,i14_13_3.bmp,3.62162,12
I14.BMP,i14_13_4.bmp,3.08333,12
I14.BMP,i14_13_5.bmp,1.91667,12
I14.BMP,i14_14_1.bmp,6.05405,13
I14.BMP,i14_14_2.bmp,5.70270,13
I14.BMP,i14_14_3.bmp,4.69444,13
I14.BMP,i14_14_4.bmp,4.16667,13
I14.BMP,i14_14_5.bmp,3.37143,13
I14.BMP,i14_15_1.bmp,2.94595,14
I14.BMP,i14_15_2.bmp,3.35135,14
I14.BMP,i14_15_3.bmp,3.52941,14
I14.BMP,i14_15_4.bmp,3.62162,14
I14.BMP,i14_15_5.bmp,3.97297,14
I14.BMP,i14_16_1.bmp,5.77143,15
I14.BMP,i14_16_2.bmp,5.97297,15
I14.BMP,i14_16_3.bmp,5.30556,15
I14.BMP,i14_16_4.bmp,5.17143,15
I14.BMP,i14_16_5.bmp,4.02857,15
I14.BMP,i14_17_1.bmp,5.40541,16
I14.BMP,i14_17_2.bmp,6.43243,16
I14.BMP,i14_17_3.bmp,4.13889,16
I14.BMP,i14_17_4.bmp,5.91892,16
I14.BMP,i14_17_5.bmp,3.24324,16
I14.BMP,i14_18_1.bmp,5.37143,17
I14.BMP,i14_18_2.bmp,5.13889,17
I14.BMP,i14_18_3.bmp,4.66667,17
I14.BMP,i14_18_4.bmp,4.14706,17
I14.BMP,i14_18_5.bmp,3.75000,17
I14.BMP,i14_19_1.bmp,5.37143,18
I14.BMP,i14_19_2.bmp,5.11111,18
I14.BMP,i14_19_3.bmp,4.97222,18
I14.BMP,i14_19_4.bmp,3.91429,18
I14.BMP,i14_19_5.bmp,3.22857,18
I14.BMP,i14_20_1.bmp,5.72222,19
I14.BMP,i14_20_2.bmp,5.59459,19
I14.BMP,i14_20_3.bmp,5.41667,19
I14.BMP,i14_20_4.bmp,4.19444,19
I14.BMP,i14_20_5.bmp,3.27027,19
I14.BMP,i14_21_1.bmp,5.29730,20
I14.BMP,i14_21_2.bmp,5.16667,20
I14.BMP,i14_21_3.bmp,4.54054,20
I14.BMP,i14_21_4.bmp,3.75000,20
I14.BMP,i14_21_5.bmp,2.64865,20
I14.BMP,i14_22_1.bmp,5.40541,21
I14.BMP,i14_22_2.bmp,5.37143,21
I14.BMP,i14_22_3.bmp,5.05556,21
I14.BMP,i14_22_4.bmp,3.97143,21
I14.BMP,i14_22_5.bmp,3.27778,21
I14.BMP,i14_23_1.bmp,6.02778,22
I14.BMP,i14_23_2.bmp,6.02703,22
I14.BMP,i14_23_3.bmp,5.61111,22
I14.BMP,i14_23_4.bmp,5.00000,22
I14.BMP,i14_23_5.bmp,2.77778,22
I14.BMP,i14_24_1.bmp,6.13514,23
