ref_name,dist_name,dmos,std,dist_type
I43.png,I43_13_01.png,3.4,1.052,3
I43.png,I43_13_02.png,3.1,0.978,3
I43.png,I43_13_03.png,2.6,0.879,3
I43.png,I43_13_04.png,2.47,0.921,3
I43.png,I43_13_05.png,2.3,0.526,3
I43.png,I43_14_01.png,4.87,0.34,3
I43.png,I43_14_02.png,4.5,0.619,3
I43.png,I43_14_03.png,3.97,0.875,3
I43.png,I43_14_04.png,3.03,0.983,3
I43.png,I43_14_05.png,2.35,0.542,3
I43.png,I43_15_01.png,3.63,0.875,3
I43.png,I43_15_02.png,3,0.683,3
I43.png,I43_15_03.png,2.13,0.67,3
I43.png,I43_15_04.png,1.73,0.68,3
I43.png,I43_15_05.png,1.7,0.586,3
I43.png,I43_16_01.png,4.42,0.555,4
I43.png,I43_16_02.png,3.97,0.752,4
I43.png,I43_16_03.png,3.67,0.789,4
I43.png,I43_16_04.png,2.3,0.9,4
I43.png,I43_16_05.png,1.63,0.547,4
I43.png,I43_17_01.png,4.47,0.67,4
I43.png,I43_17_02.png,4.67,0.537,4
I43.png,I43_17_03.png,4.4,0.554,4
I43.png,I43_17_04.png,3.9,0.539,4
I43.png,I43_17_05.png,3.2,1.013,4
I43.png,I43_18_01.png,4.2,0.702,4
I43.png,I43_18_02.png,4.6,0.49,4
I43.png,I43_18_03.png,4.67,0.471,4
I43.png,I43_18_04.png,4.5,0.563,4
I43.png,I43_18_05.png,4.33,0.83,4
I43.png,I43_19_01.png,4.67,0.471,5
I43.png,I43_19_02.png,4.57,0.496,5
I43.png,I43_19_03.png,3.97,0.706,5
I43.png,I43_19_04.png,2.8,0.945,5
I43.png,I43_19_05.png,1.9,0.746,5
I43.png,I43_20_01.png,4.5,0.719,5
I43.png,I43_20_02.png,4.53,0.763,5
I43.png,I43_20_03.png,4.5,0.671,5
I43.png,I43_20_04.png,4.07,1.062,5
I43.png,I43_20_05.png,3.67,1.422,5
I43.png,I43_21_01.png,4.57,0.667,5
I43.png,I43_21_02.png,4.17,0.82,5
I43.png,I43_21_03.png,4.03,0.983,5
I43.png,I43_21_04.png,4.07,0.998,5
I43.png,I43_21_05.png,2.13,1.087,5
I43.png,I43_22_01.png,3.57,0.989,5
I43.png,I43_22_02.png,3.47,0.846,5
I43.png,I43_22_03.png,3.23,1.174,5
I43.png,I43_22_04.png,3.07,1.209,5
I43.png,I43_22_05.png,3,1.238,5
I43.png,I43_23_01.png,2.43,0.92,5
I43.png,I43_23_02.png,2.13,0.763,5
I43.png,I43_23_03.png,2.53,0.884,5
I43.png,I43_23_04.png,2.07,0.772,5
I43.png,I43_23_05.png,2.33,1.075,5
I43.png,I43_24_01.png,4.43,0.559,6
I43.png,I43_24_02.png,3.73,1.062,6
I43.png,I43_24_03.png,2.8,0.98,6
I43.png,I43_24_04.png,2.23,0.761,6
I43.png,I43_24_05.png,1.81,0.78,6
I43.png,I43_25_01.png,3.8,0.872,6
I43.png,I43_25_02.png,4.2,0.653,6
I43.png,I43_25_03.png,4.53,0.562,6
I43.png,I43_25_04.png,4.13,0.884,6
I43.png,I43_25_05.png,3.1,0.943,6
I44.png,I44_01_01.png,4.43,0.716,0
I44.png,I44_01_02.png,4.07,0.814,0
I44.png,I44_01_03.png,3.63,0.752,0
I44.png,I44_01_04.png,1.87,0.618,0
I44.png,I44_01_05.png,1.13,0.34,0
I44.png,I44_02_01.png,4.33,0.65,0
I44.png,I44_02_02.png,2.93,0.892,0
I44.png,I44_02_03.png,1.67,0.65,0
I44.png,I44_02_04.png,1.3,0.458,0
I44.png,I44_02_05.png,1.13,0.34,0
I44.png,I44_03_01.png,4.47,0.763,0
I44.png,I44_03_02.png,4.47,0.558,0
I44.png,I44_03_03.png,3.37,0.875,0
I44.png,I44_03_04.png,2,0.577,0
I44.png,I44_03_05.png,1.57,0.667,0
I44.png,I44_04_01.png,4.57,0.559,1
I44.png,I44_04_02.png,2.2,1.046,1
I44.png,I44_04_03.png,1.43,0.559,1
I44.png,I44_04_04.png,1.48,0.666,1
I44.png,I44_04_05.png,1.17,0.453,1
I44.png,I44_05_01.png,4.73,0.442,1
I44.png,I44_05_02.png,2.52,1.012,1
I44.png,I44_05_03.png,1.93,0.68,1
I44.png,I44_05_04.png,1.53,0.67,1
I44.png,I44_05_05.png,1.37,0.605,1
I44.png,I44_06_01.png,4.23,0.92,1
I44.png,I44_06_02.png,4.2,0.833,1
I44.png,I44_06_03.png,3.9,0.87,1
I44.png,I44_06_04.png,3.87,1.118,1
I44.png,I44_06_05.png,2.93,0.998,1
I44.png,I44_07_01.png,2.57,1.055,1
I44.png,I44_07_02.png,1.9,0.831,1
I44.png,I44_07_03.png,1.94,1.045,1
I44.png,I44_07_04.png,2.13,0.884,1
I44.png,I44_07_05.png,2,0.966,1
I44.png,I44_08_01.png,4.6,0.554,1
I44.png,I44_08_02.png,3.23,1.055,1
I44.png,I44_08_03.png,2.2,0.872,1
I44.png,I44_08_04.png,1.37,0.547,1
I44.png,I44_08_05.png,1.27,0.512,1
I44.png,I44_09_01.png,4.73,0.442,2
I44.png,I44_09_02.png,4.57,0.616,2
I44.png,I44_09_03.png,4.4,0.49,2
I44.png,I44_09_04.png,3.1,0.907,2
I44.png,I44_09_05.png,1.33,0.537,2
I44.png,I44_10_01.png,4.53,0.499,2
I44.png,I44_10_02.png,4.4,0.712,2
I44.png,I44_10_03.png,3.87,0.846,2
I44.png,I44_10_04.png,2.33,1.164,2
I44.png,I44_10_05.png,1.37,0.547,2
I44.png,I44_11_01.png,4.07,0.772,3
I44.png,I44_11_02.png,3.57,0.803,3
I44.png,I44_11_03.png,3.2,0.909,3
I44.png,I44_11_04.png,2.77,0.989,3
I44.png,I44_11_05.png,2.33,0.65,3
I44.png,I44_12_01.png,4.37,0.605,3
I44.png,I44_12_02.png,4.03,0.657,3
I44.png,I44_12_03.png,3.27,0.929,3
I44.png,I44_12_04.png,2.84,0.905,3
I44.png,I44_12_05.png,2.23,0.761,3
I44.png,I44_13_01.png,3.7,0.862,3
I44.png,I44_13_02.png,3,0.816,3
I44.png,I44_13_03.png,2.53,0.718,3
I44.png,I44_13_04.png,2.47,0.67,3
I44.png,I44_13_05.png,2.3,0.862,3
I44.png,I44_14_01.png,4.4,0.554,3
I44.png,I44_14_02.png,3.87,0.718,3
I44.png,I44_14_03.png,3.07,0.772,3
I44.png,I44_14_04.png,2.8,0.872,3
I44.png,I44_14_05.png,2.27,0.772,3
I44.png,I44_15_01.png,3.77,0.955,3
I44.png,I44_15_02.png,2.97,0.875,3
I44.png,I44_15_03.png,2.23,0.716,3
I44.png,I44_15_04.png,1.63,0.547,3
I44.png,I44_15_05.png,1.2,0.4,3
I44.png,I44_16_01.png,4.23,0.496,4
I44.png,I44_16_02.png,4.13,0.562,4
I44.png,I44_16_03.png,3.47,0.884,4
I44.png,I44_16_04.png,2.3,0.936,4
I44.png,I44_16_05.png,1.47,0.618,4
I44.png,I44_17_01.png,4.6,0.49,4
I44.png,I44_17_02.png,4.5,0.5,4
I44.png,I44_17_03.png,3.9,0.831,4
I44.png,I44_17_04.png,3.57,0.92,4
I44.png,I44_17_05.png,1.7,0.69,4
I44.png,I44_18_01.png,4.03,0.547,4
I44.png,I44_18_02.png,4.43,0.616,4
I44.png,I44_18_03.png,4.4,0.712,4
I44.png,I44_18_04.png,4.26,0.506,4
I44.png,I44_18_05.png,3.67,0.699,4
I44.png,I44_19_01.png,4.47,0.618,5
I44.png,I44_19_02.png,4.23,0.559,5
I44.png,I44_19_03.png,3.8,0.702,5
I44.png,I44_19_04.png,2.2,0.792,5
I44.png,I44_19_05.png,1.43,0.559,5
I44.png,I44_20_01.png,4.23,0.803,5
I44.png,I44_20_02.png,3.67,1.135,5
I44.png,I44_20_03.png,4.2,0.872,5
I44.png,I44_20_04.png,3.53,1.087,5
I44.png,I44_20_05.png,3.27,1.263,5
I44.png,I44_21_01.png,4.07,0.814,5
I44.png,I44_21_02.png,3.13,0.991,5
I44.png,I44_21_03.png,3.03,1.14,5
I44.png,I44_21_04.png,3.52,0.946,5
I44.png,I44_21_05.png,1.43,0.559,5
I44.png,I44_22_01.png,4.53,0.618,5
I44.png,I44_22_02.png,4.33,0.65,5
I44.png,I44_22_03.png,4.2,0.6,5
I44.png,I44_22_04.png,3.22,0.992,5
I44.png,I44_22_05.png,2.33,0.943,5
I44.png,I44_23_01.png,2.73,0.814,5
I44.png,I44_23_02.png,2.57,1.116,5
I44.png,I44_23_03.png,2.23,0.955,5
I44.png,I44_23_04.png,1.97,0.912,5
I44.png,I44_23_05.png,1.97,0.795,5
I44.png,I44_24_01.png,3.6,0.879,6
I44.png,I44_24_02.png,2.45,0.836,6
I44.png,I44_24_03.png,2,0.816,6
I44.png,I44_24_04.png,1.73,0.772,6
I44.png,I44_24_05.png,1.2,0.476,6
I44.png,I44_25_01.png,3.17,1.035,6
I44.png,I44_25_02.png,3.57,0.803,6
I44.png,I44_25_03.png,4.17,0.687,6
I44.png,I44_25_04.png,3.4,0.841,6
I44.png,I44_25_05.png,2.97,0.795,6
I45.png,I45_01_01.png,4.57,0.496,0
I45.png,I45_01_02.png,4.3,0.69,0
I45.png,I45_01_03.png,2.63,0.795,0
I45.png,I45_01_04.png,1.45,0.498,0
I45.png,I45_01_05.png,1.23,0.423,0
I45.png,I45_02_01.png,3.63,0.836,0
I45.png,I45_02_02.png,2.13,0.696,0
I45.png,I45_02_03.png,1.5,0.671,0
I45.png,I45_02_04.png,1.4,0.49,0
I45.png,I45_02_05.png,1.17,0.373,0
I45.png,I45_03_01.png,4.6,0.49,0
I45.png,I45_03_02.png,3.8,0.872,0
I45.png,I45_03_03.png,2.53,0.884,0
I45.png,I45_03_04.png,1.9,0.597,0
I45.png,I45_03_05.png,1.6,0.611,0
I45.png,I45_04_01.png,4.7,0.526,1
I45.png,I45_04_02.png,2.8,1.013,1
I45.png,I45_04_03.png,1.5,0.806,1
I45.png,I45_04_04.png,1.6,0.712,1
I45.png,I45_04_05.png,1.3,0.458,1
I45.png,I45_05_01.png,3.8,0.792,1
I45.png,I45_05_02.png,2.69,0.95,1
I45.png,I45_05_03.png,1.63,0.547,1
I45.png,I45_05_04.png,1.53,0.562,1
I45.png,I45_05_05.png,1.63,0.706,1
I45.png,I45_06_01.png,3.33,1.164,1
I45.png,I45_06_02.png,3,1.155,1
I45.png,I45_06_03.png,2.5,0.922,1
I45.png,I45_06_04.png,2.47,0.991,1
I45.png,I45_06_05.png,1.53,0.718,1
I45.png,I45_07_01.png,2.93,0.998,1
I45.png,I45_07_02.png,2.67,0.978,1
I45.png,I45_07_03.png,2.3,1.069,1
I45.png,I45_07_04.png,2.57,1.116,1
I45.png,I45_07_05.png,1.93,0.892,1
I45.png,I45_08_01.png,4.53,0.562,1
I45.png,I45_08_02.png,3.4,0.952,1
I45.png,I45_08_03.png,2.63,1.08,1
I45.png,I45_08_04.png,1.37,0.547,1
I45.png,I45_08_05.png,1.3,0.458,1
I45.png,I45_09_01.png,4.5,0.5,2
I45.png,I45_09_02.png,4.47,0.499,2
I45.png,I45_09_03.png,3.23,0.989,2
I45.png,I45_09_04.png,2.03,0.605,2
I45.png,I45_09_05.png,1.13,0.34,2
I45.png,I45_10_01.png,4.1,0.7,2
I45.png,I45_10_02.png,4.06,0.759,2
I45.png,I45_10_03.png,3.58,1.009,2
I45.png,I45_10_04.png,1.53,0.562,2
I45.png,I45_10_05.png,1.13,0.34,2
I45.png,I45_11_01.png,3.97,0.657,3
I45.png,I45_11_02.png,3.17,0.82,3
I45.png,I45_11_03.png,2.67,0.978,3
I45.png,I45_11_04.png,2.4,0.8,3
I45.png,I45_11_05.png,2.33,0.699,3
I45.png,I45_12_01.png,4.47,0.618,3
I45.png,I45_12_02.png,3.43,0.883,3
I45.png,I45_12_03.png,2.94,0.716,3
I45.png,I45_12_04.png,2.27,0.629,3
I45.png,I45_12_05.png,2.23,0.844,3
I45.png,I45_13_01.png,3.37,0.836,3
I45.png,I45_13_02.png,2.8,0.792,3
I45.png,I45_13_03.png,2.71,0.727,3
I45.png,I45_13_04.png,2.37,0.752,3
I45.png,I45_13_05.png,2.03,0.605,3
I45.png,I45_14_01.png,4.27,0.727,3
I45.png,I45_14_02.png,3.23,0.883,3
I45.png,I45_14_03.png,2.77,0.803,3
I45.png,I45_14_04.png,2.3,0.64,3
I45.png,I45_14_05.png,1.73,0.442,3
I45.png,I45_15_01.png,3.6,0.757,3
I45.png,I45_15_02.png,2.27,0.727,3
I45.png,I45_15_03.png,1.63,0.605,3
I45.png,I45_15_04.png,1.47,0.499,3
I45.png,I45_15_05.png,1.3,0.458,3
I45.png,I45_16_01.png,4.63,0.547,4
I45.png,I45_16_02.png,4.4,0.611,4
I45.png,I45_16_03.png,3.7,0.781,4
I45.png,I45_16_04.png,2.3,0.64,4
I45.png,I45_16_05.png,1.47,0.618,4
I45.png,I45_17_01.png,4.67,0.537,4
I45.png,I45_17_02.png,4.63,0.547,4
I45.png,I45_17_03.png,4.17,0.778,4
I45.png,I45_17_04.png,3.97,0.657,4
I45.png,I45_17_05.png,2.87,0.884,4
I45.png,I45_18_01.png,4.3,0.69,4
I45.png,I45_18_02.png,4.43,0.883,4
I45.png,I45_18_03.png,4.53,0.562,4
I45.png,I45_18_04.png,4.43,0.559,4
I45.png,I45_18_05.png,4.03,0.605,4
I45.png,I45_19_01.png,4.4,0.757,5
I45.png,I45_19_02.png,4.3,0.64,5
I45.png,I45_19_03.png,2.9,0.943,5
I45.png,I45_19_04.png,1.57,0.496,5
I45.png,I45_19_05.png,1.4,0.49,5
I45.png,I45_20_01.png,4.27,0.854,5
I45.png,I45_20_02.png,3.27,1.289,5
I45.png,I45_20_03.png,2.67,1.374,5
I45.png,I45_20_04.png,3.13,1.147,5
I45.png,I45_20_05.png,2.07,1.062,5
I45.png,I45_21_01.png,3.77,1.116,5
I45.png,I45_21_02.png,2.43,0.883,5
I45.png,I45_21_03.png,2.6,0.987,5
I45.png,I45_21_04.png,2.4,0.8,5
I45.png,I45_21_05.png,1.23,0.423,5
I45.png,I45_22_01.png,4.23,0.658,5
I45.png,I45_22_02.png,4.1,0.831,5
I45.png,I45_22_03.png,3.73,1.031,5
I45.png,I45_22_04.png,3.3,0.971,5
I45.png,I45_22_05.png,2.47,0.957,5
I45.png,I45_23_01.png,4.03,0.875,5
I45.png,I45_23_02.png,2.77,0.989,5
I45.png,I45_23_03.png,2.4,1.02,5
I45.png,I45_23_04.png,1.97,0.948,5
I45.png,I45_23_05.png,1.97,0.836,5
I45.png,I45_24_01.png,3.4,0.879,6
I45.png,I45_24_02.png,2.53,0.806,6
I45.png,I45_24_03.png,2.1,0.7,6
I45.png,I45_24_04.png,1.53,0.562,6
I45.png,I45_24_05.png,1.37,0.547,6
I45.png,I45_25_01.png,3.4,0.841,6
I45.png,I45_25_02.png,3.8,0.792,6
I45.png,I45_25_03.png,4.27,0.68,6
I45.png,I45_25_04.png,4.27,0.512,6
I45.png,I45_25_05.png,3.2,0.872,6
I46.png,I46_01_01.png,4.65,0.65,0
I46.png,I46_01_02.png,4.33,0.537,0
I46.png,I46_01_03.png,2.97,0.875,0
I46.png,I46_01_04.png,1.63,0.706,0
I46.png,I46_01_05.png,1.17,0.373,0
I46.png,I46_02_01.png,4.03,0.706,0
I46.png,I46_02_02.png,2.5,0.847,0
I46.png,I46_02_03.png,1.73,0.68,0
I46.png,I46_02_04.png,1.33,0.471,0
I46.png,I46_02_05.png,1.2,0.4,0
I46.png,I46_03_01.png,4.67,0.471,0
I46.png,I46_03_02.png,4.1,0.651,0
I46.png,I46_03_03.png,3.3,1.038,0
I46.png,I46_03_04.png,2,0.683,0
I46.png,I46_03_05.png,1.53,0.618,0
I46.png,I46_04_01.png,4.53,0.67,1
I46.png,I46_04_02.png,2.47,0.846,1
I46.png,I46_04_03.png,1.73,0.854,1
I46.png,I46_04_04.png,1.45,0.664,1
I46.png,I46_04_05.png,1.5,0.719,1
I46.png,I46_05_01.png,4.53,0.846,1
I46.png,I46_05_02.png,2.8,0.909,1
I46.png,I46_05_03.png,2.37,0.795,1
I46.png,I46_05_04.png,2.43,1.055,1
I46.png,I46_05_05.png,2.67,1.011,1
I46.png,I46_06_01.png,4.07,0.854,1
I46.png,I46_06_02.png,3.9,0.79,1
I46.png,I46_06_03.png,3.67,0.745,1
I46.png,I46_06_04.png,3.1,0.831,1
I46.png,I46_06_05.png,2.37,0.657,1
I46.png,I46_07_01.png,2.35,1.123,1
I46.png,I46_07_02.png,2.57,1.055,1
I46.png,I46_07_03.png,2.13,1.176,1
I46.png,I46_07_04.png,1.7,0.823,1
I46.png,I46_07_05.png,1.63,0.875,1
I46.png,I46_08_01.png,4.6,0.712,1
I46.png,I46_08_02.png,3.33,0.83,1
I46.png,I46_08_03.png,2.47,0.991,1
I46.png,I46_08_04.png,1.37,0.482,1
I46.png,I46_08_05.png,1.3,0.458,1
I46.png,I46_09_01.png,4.53,0.499,2
I46.png,I46_09_02.png,4.1,0.79,2
I46.png,I46_09_03.png,3.67,0.943,2
I46.png,I46_09_04.png,1.97,0.657,2
I46.png,I46_09_05.png,1.17,0.373,2
I46.png,I46_10_01.png,4.67,0.537,2
I46.png,I46_10_02.png,4.43,0.559,2
I46.png,I46_10_03.png,4.13,1.024,2
I46.png,I46_10_04.png,2.03,0.752,2
I46.png,I46_10_05.png,1.4,0.49,2
I46.png,I46_11_01.png,4.23,0.803,3
I46.png,I46_11_02.png,3.8,0.748,3
I46.png,I46_11_03.png,3.6,0.8,3
I46.png,I46_11_04.png,3.03,0.795,3
I46.png,I46_11_05.png,2.3,0.69,3
I46.png,I46_12_01.png,4.63,0.547,3
I46.png,I46_12_02.png,4.17,0.86,3
I46.png,I46_12_03.png,3.7,0.64,3
I46.png,I46_12_04.png,3.13,0.718,3
I46.png,I46_12_05.png,2.77,0.883,3
I46.png,I46_13_01.png,4.4,0.757,3
I46.png,I46_13_02.png,3.6,1.143,3
I46.png,I46_13_03.png,3.37,0.912,3
I46.png,I46_13_04.png,2.73,0.629,3
I46.png,I46_13_05.png,2.3,0.823,3
I46.png,I46_14_01.png,4.53,0.67,3
I46.png,I46_14_02.png,3.77,0.844,3
I46.png,I46_14_03.png,3.07,0.998,3
I46.png,I46_14_04.png,2.5,0.719,3
I46.png,I46_14_05.png,1.87,0.806,3
I46.png,I46_15_01.png,4.23,0.667,3
I46.png,I46_15_02.png,3.3,0.737,3
I46.png,I46_15_03.png,2.8,0.833,3
I46.png,I46_15_04.png,1.72,0.514,3
I46.png,I46_15_05.png,1.3,0.458,3
I46.png,I46_16_01.png,4.63,0.482,4
I46.png,I46_16_02.png,4.4,0.554,4
I46.png,I46_16_03.png,3.67,0.978,4
I46.png,I46_16_04.png,2.43,0.92,4
I46.png,I46_16_05.png,1.67,0.745,4
I46.png,I46_17_01.png,4.67,0.471,4
I46.png,I46_17_02.png,4.63,0.482,4
I46.png,I46_17_03.png,4.27,0.727,4
I46.png,I46_17_04.png,3.6,0.879,4
I46.png,I46_17_05.png,2.33,0.83,4
I46.png,I46_18_01.png,3.97,0.752,4
I46.png,I46_18_02.png,4.57,0.667,4
I46.png,I46_18_03.png,4.73,0.573,4
I46.png,I46_18_04.png,4.67,0.471,4
I46.png,I46_18_05.png,3.97,0.912,4
I46.png,I46_19_01.png,4.53,0.499,5
I46.png,I46_19_02.png,4.1,0.7,5
I46.png,I46_19_03.png,3.33,0.699,5
I46.png,I46_19_04.png,1.87,0.618,5
I46.png,I46_19_05.png,1.33,0.471,5
I46.png,I46_20_01.png,4.6,0.663,5
I46.png,I46_20_02.png,4.5,0.563,5
I46.png,I46_20_03.png,4.43,0.92,5
I46.png,I46_20_04.png,4.23,0.761,5
I46.png,I46_20_05.png,4.37,0.795,5
I46.png,I46_21_01.png,3.7,1.038,5
I46.png,I46_21_02.png,2.9,0.978,5
I46.png,I46_21_03.png,2.43,0.955,5
I46.png,I46_21_04.png,2.47,0.846,5
I46.png,I46_21_05.png,1.6,0.757,5
I46.png,I46_22_01.png,4.57,0.496,5
I46.png,I46_22_02.png,4.67,0.537,5
I46.png,I46_22_03.png,4.43,0.616,5
I46.png,I46_22_04.png,4.5,0.847,5
I46.png,I46_22_05.png,3.93,1.093,5
I46.png,I46_23_01.png,2.83,1.241,5
I46.png,I46_23_02.png,2.57,1.202,5
I46.png,I46_23_03.png,2.1,0.79,5
I46.png,I46_23_04.png,2.17,0.86,5
I46.png,I46_23_05.png,1.87,0.763,5
I46.png,I46_24_01.png,3.1,1.012,6
I46.png,I46_24_02.png,2.33,0.869,6
I46.png,I46_24_03.png,1.9,0.87,6
I46.png,I46_24_04.png,1.43,0.667,6
I46.png,I46_24_05.png,1.3,0.526,6
I46.png,I46_25_01.png,3.53,0.957,6
I46.png,I46_25_02.png,4.23,0.559,6
I46.png,I46_25_03.png,4.57,0.496,6
I46.png,I46_25_04.png,4.33,0.789,6
I46.png,I46_25_05.png,3.47,0.991,6
I47.png,I47_01_01.png,4.5,0.847,0
I47.png,I47_01_02.png,4.27,0.727,0
I47.png,I47_01_03.png,3.13,0.806,0
I47.png,I47_01_04.png,2.07,0.629,0
I47.png,I47_01_05.png,1.47,0.499,0
I47.png,I47_02_01.png,4.27,0.727,0
I47.png,I47_02_02.png,3.13,0.921,0
I47.png,I47_02_03.png,2.33,0.699,0
I47.png,I47_02_04.png,1.5,0.619,0
I47.png,I47_02_05.png,1.37,0.482,0
I47.png,I47_03_01.png,4.63,0.547,0
I47.png,I47_03_02.png,4.27,0.68,0
I47.png,I47_03_03.png,3.17,0.898,0
I47.png,I47_03_04.png,2.4,0.712,0
I47.png,I47_03_05.png,1.7,0.586,0
I47.png,I47_04_01.png,4.67,0.537,1
I47.png,I47_04_02.png,2.57,0.989,1
I47.png,I47_04_03.png,1.6,0.554,1
I47.png,I47_04_04.png,1.23,0.496,1
I47.png,I47_04_05.png,1.2,0.4,1
I47.png,I47_05_01.png,4.47,0.718,1
I47.png,I47_05_02.png,2.47,0.957,1
I47.png,I47_05_03.png,1.93,0.892,1
I47.png,I47_05_04.png,1.68,0.778,1
I47.png,I47_05_05.png,1.63,0.795,1
I47.png,I47_06_01.png,3.83,0.934,1
I47.png,I47_06_02.png,3.4,1.172,1
I47.png,I47_06_03.png,3.13,0.957,1
I47.png,I47_06_04.png,3,1.033,1
I47.png,I47_06_05.png,2.33,0.907,1
I47.png,I47_07_01.png,2.47,1.056,1
I47.png,I47_07_02.png,2,1.155,1
I47.png,I47_07_03.png,1.93,1.031,1
I47.png,I47_07_04.png,2.27,1.236,1
I47.png,I47_07_05.png,1.73,0.892,1
I47.png,I47_08_01.png,4.6,0.663,1
I47.png,I47_08_02.png,3.23,0.844,1
I47.png,I47_08_03.png,2.53,0.991,1
I47.png,I47_08_04.png,1.23,0.423,1
I47.png,I47_08_05.png,1.03,0.18,1
I47.png,I47_09_01.png,4.67,0.537,2
I47.png,I47_09_02.png,4.2,0.909,2
I47.png,I47_09_03.png,4.4,0.757,2
I47.png,I47_09_04.png,3.13,1.147,2
I47.png,I47_09_05.png,1.47,0.499,2
I47.png,I47_10_01.png,4.37,0.752,2
I47.png,I47_10_02.png,4.3,0.862,2
I47.png,I47_10_03.png,3.87,0.806,2
I47.png,I47_10_04.png,1.93,0.68,2
I47.png,I47_10_05.png,1.3,0.458,2
I47.png,I47_11_01.png,3.9,0.907,3
I47.png,I47_11_02.png,3.5,0.957,3
I47.png,I47_11_03.png,3.17,1.128,3
I47.png,I47_11_04.png,2.63,0.912,3
I47.png,I47_11_05.png,2.1,0.597,3
I47.png,I47_12_01.png,4.73,0.442,3
I47.png,I47_12_02.png,3.73,0.929,3
I47.png,I47_12_03.png,3.17,0.934,3
I47.png,I47_12_04.png,2.67,0.745,3
I47.png,I47_12_05.png,2.39,0.748,3
I47.png,I47_13_01.png,3.67,1.011,3
I47.png,I47_13_02.png,2.8,0.872,3
I47.png,I47_13_03.png,2.47,0.846,3
I47.png,I47_13_04.png,2.1,0.831,3
I47.png,I47_13_05.png,1.83,0.582,3
I47.png,I47_14_01.png,4.83,0.373,3
I47.png,I47_14_02.png,3.73,0.998,3
I47.png,I47_14_03.png,2.7,0.862,3
I47.png,I47_14_04.png,2.7,0.862,3
I47.png,I47_14_05.png,1.87,0.562,3
I47.png,I47_15_01.png,3.73,0.854,3
I47.png,I47_15_02.png,2.77,1.055,3
I47.png,I47_15_03.png,2.13,0.921,3
I47.png,I47_15_04.png,1.6,0.611,3
I47.png,I47_15_05.png,1.23,0.423,3
I47.png,I47_16_01.png,4.65,0.542,4
I47.png,I47_16_02.png,4.53,0.718,4
I47.png,I47_16_03.png,3.73,0.814,4
I47.png,I47_16_04.png,2.17,0.898,4
I47.png,I47_16_05.png,1.9,0.87,4
I47.png,I47_17_01.png,4.67,0.471,4
I47.png,I47_17_02.png,4.4,0.8,4
I47.png,I47_17_03.png,4.3,0.69,4
I47.png,I47_17_04.png,3.8,0.833,4
I47.png,I47_17_05.png,2.57,0.883,4
I47.png,I47_18_01.png,4.53,0.67,4
I47.png,I47_18_02.png,4.53,0.806,4
I47.png,I47_18_03.png,4.63,0.547,4
I47.png,I47_18_04.png,4.5,0.671,4
I47.png,I47_18_05.png,4.3,0.458,4
I47.png,I47_19_01.png,4.53,0.562,5
I47.png,I47_19_02.png,4.33,0.65,5
I47.png,I47_19_03.png,3.2,0.872,5
I47.png,I47_19_04.png,1.97,0.706,5
I47.png,I47_19_05.png,1.27,0.512,5
I47.png,I47_20_01.png,4.43,0.761,5
I47.png,I47_20_02.png,3.81,0.997,5
I47.png,I47_20_03.png,3.43,1.283,5
I47.png,I47_20_04.png,3.57,1.116,5
I47.png,I47_20_05.png,3.07,1.209,5
I47.png,I47_21_01.png,3.8,1.013,5
I47.png,I47_21_02.png,2.97,1.048,5
I47.png,I47_21_03.png,3.53,1.118,5
I47.png,I47_21_04.png,2.93,0.998,5
I47.png,I47_21_05.png,1.83,0.734,5
I47.png,I47_22_01.png,4.17,0.778,5
I47.png,I47_22_02.png,4.39,0.868,5
I47.png,I47_22_03.png,3.63,1.11,5
I47.png,I47_22_04.png,3.43,1.283,5
I47.png,I47_22_05.png,2.37,1.169,5
I47.png,I47_23_01.png,2.47,0.991,5
I47.png,I47_23_02.png,2.1,0.907,5
I47.png,I47_23_03.png,2.47,0.957,5
I47.png,I47_23_04.png,1.8,0.476,5
I47.png,I47_23_05.png,1.8,0.702,5
I47.png,I47_24_01.png,4,0.632,6
I47.png,I47_24_02.png,2.83,1.003,6
I47.png,I47_24_03.png,2.6,0.757,6
I47.png,I47_24_04.png,1.5,0.671,6
I47.png,I47_24_05.png,1.3,0.458,6
I47.png,I47_25_01.png,3.63,0.836,6
I47.png,I47_25_02.png,4.13,0.499,6
I47.png,I47_25_03.png,4.6,0.49,6
I47.png,I47_25_04.png,4.2,0.476,6
I47.png,I47_25_05.png,2.97,0.983,6
I48.png,I48_01_01.png,4.53,0.718,0
I48.png,I48_01_02.png,4.75,0.433,0
I48.png,I48_01_03.png,3.5,0.957,0
I48.png,I48_01_04.png,2.2,0.702,0
I48.png,I48_01_05.png,1.23,0.423,0
I48.png,I48_02_01.png,4.13,0.67,0
I48.png,I48_02_02.png,3.03,0.752,0
I48.png,I48_02_03.png,1.87,0.562,0
I48.png,I48_02_04.png,1.7,0.526,0
I48.png,I48_02_05.png,1.23,0.423,0
I48.png,I48_03_01.png,4.53,0.562,0
I48.png,I48_03_02.png,4.27,0.512,0
I48.png,I48_03_03.png,3.23,0.803,0
I48.png,I48_03_04.png,2.48,0.744,0
I48.png,I48_03_05.png,2.13,0.763,0
I48.png,I48_04_01.png,4.63,0.547,1
I48.png,I48_04_02.png,2.27,1.123,1
I48.png,I48_04_03.png,1.57,0.955,1
